label,text
0,"A mídia de NOTÍCIAS FALSAS (os falidos @nytimes, @NBCNews, @ABC, @CBS, @CNN) não é minha inimiga, mas sim inimiga d _ https://t.co/4rVCartdzd"
0,A mídia de NOTÍCIAS FALSAS que inventa histórias e 'fontes' é mais eficaz que os democratas desmoralizados - mas is _ https://t.co/9HbvTqEapk
0,A mídia não reportou que a Dívida Nacional no meu primeiro mês abaixou $12 bilhões vs. um aumento de $200 bilhões no primeiro mês de Obama.
0,"amiga, pode me chamar do que quiser! Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/rbgNHozOWk"
0,Amigo de Israel: PROIBIÇÃO MUNDIAL de críticas ao Islão no Facebook... https://t.co/BzEN6KaLdF
0,Amigos!!! Acabei de fazer estes 'terrários' para minha cunhada Vanessa Alves Scarpim.o que acharam? Que pena que... https://t.co/TMCsGufo5v
1,a mina é tão gorda quem nem a indireta que mandei pra ela serviu
0,"A minha avó morreu há mais de 10 anos e consegue ser mais mexida e emocionante que esta final da Taça da Liga
#TacaCTT"
0,'A minha forma de brincar é dizer a verdade. É a brincadeira mais engraçada do mundo.' #MulherDeVerdade
1,A mitológica e desconhecida diferença entre imigrante ilegal e turista https://t.co/l9BlX9tkY2
0,A miudagem formatada que aqui comenta e ofende não percebe que 'decadente' significa estar em queda. Quando se dest _ https://t.co/OUnGGSThE0
0,"@amndawilczek o cara me mandou tirar colar, relógio, make... só não mandaram tirar a foto de burca porque não tinha lá"
0,"Amo mesmo chamar atenção pro meu corpo, tenho ele pra mostrar não é, então mostro mesmo e esbanjo mesmo, não sou ob _ https://t.co/hVFI8QoRjz"
1,"amo os negros são tao gnt boa, é uma pena q pararam de vender"
0,"@amora_inlove Eu tb, mas, sou uma futurarecemsolteiraaindaapaixonada #foda rs"
0,"@amora_inlove Excelente, parabéns! E que venham as mudanças! www.morangoexpress.blogspot.com/"
0,"@amora_inlove Gosto não, acho ela bonita nao, nem nada nao... huahahaauahauhau"
0,"@amora_inlove hahahaha, #brincadeirinhaboba rs tb acho"
0,"@amora_inlove Hello, pois é, mas, estava interagindo... thudhu bom ?"
0,"@amora_inlove Normalll.. imagina a situação da pssoa tb ne, fodas..."
0,"@amora_inlove Own gata, depende só de mim não.. nem dela.. mas, vamos ver o que o futuro nos reserva... E tu? és solteira???"
0,"@amora_inlove Puts, complicado... Mas, ele respeita tuas sensações? Se sim, ótimo. Tem que ver então como ele encara isso.. Seicomoé"
0,@amora_inlove Tb soninho.. e eis que trabalho amanhã. hj é feriado em sampa e tb trabalho rs affff rs
0,"@amora_inlove Uma galera que se reuniu contra o governo intransigente de  Vargas. Oficialmente min 800 pssoas morreram, cidades bombardeadas"
0,AMore @JuhSavignon Ajuda a divulgar: O primeiro livro da @melaineribeiro 'A ESCRITORA E O MUSICO' www.aescritoraeomusico.blogspot.com
0,"Amores, pra quem gosta de boa leitura. E até pra quem não gosta, #superindico, da @melaineribeiro http://aescritoraeomusico.blogspot.com/"
0,"Amor próprio e liberdade foram o mote da campanha da Insecta Shoes para o Dia Internacional da Mulher, que contou... https://t.co/y4QAGkWTni"
0,@amtc74 @CAPAZES nossa que estranho
0,"'A mulher deve ser lentamente decifrada, como o enigma que é: encanto a encanto.' #MulherDeVerdade"
0,"A mulher é deposta do cargo por MAQUIAR BALANÇO PÚBLICO e quer se candidatar!! 
Só o Brasil mesmo pra permitir ess _ https://t.co/k2Wf4P44fz"
1,A mulher é física nuclear cara... oq ela tá fazendo na cozinha? #masterchefBR
0,"'A mulher - é o anjo e o diabo num só corpo.'
#MulherDeVerdade"
1,"A MULHER É PERFEITA: LINDA, TRABALHADORA, DÁ PAULADA NAS FEMINISTA E NÃO TEM FEICEBUK. 
ACHO QUE VOU PEDI-LÁ EM CAS _ https://t.co/7BEgP3dEdP"
0,"A mulher é posdoctor nas fisica, pesquisadora e ainda arraza na cozinha uma mulher dessas bicho   #MasterChefBR"
0,"A mulher é um gênio, vei. Me sentindo tão burra aqui que ceis nem sabem"
1,A mulher mais burra do brasil
0,'A mulher tem uma única via para superar o homem: ser mais mulher a cada dia.' #MulherDeVerdade
0,"A música não tem cores, nem classes é para todos.
Um simples projeto que muda a vida de muitas pessoas. 
https://t.co/gVFuwtXodn"
0,"@ana_lethicia Aff, que tutorial não é tédio??? ^VÊ um de edição de vídeo que vc entra numa facul de maquiagem"
0,"@anapaularsstt sapatao tinha q ser né, meu sonho bjar a callie, agora sou arizona já posso realizá-lo"
0,@AnaPaulaVolei @jdoriajr o Bolsonaro coloca milhares de pessoas em Aeroporto
0,"@AnaPaulaVolei Sorria, nossa querida musa da direita ! https://t.co/EvFZdiQFkv"
1,"A NASA ACHOU MAIS 7 PLANETAS 
E VOCÊ AI, QUE NÃO CONSEGUE ACHAR UM SÓ EMPREGO"
0,@anasofiaguerra5  não tinha visto a votação. Já vou votar. Espera que a contagem dos votos não seja como em Angola
0,a natureza é mesmo perfeita... olha esses filhotes nascendo *___* quantos RTs essa mamãe merece hein? http://t.co/5NMQ2WSY
0,"ANDEI LENDO AQUI NA REDE SOCIAL QUE O SR. ANDA ENGOLINDO MUITA COISA ULTIMAMENTE. O QUE  IMPORTA É SER FELIZ! 
ABRAÇO @pecesiqueira #PAZ"
0,"Ando a passear pela Baixa do Porto e encontrei um prédio que não foi transformado em turismo de habitação.
JURO!
Vou jogar no Euromilhões"
0,"@anerfost_ são irônicos e se você concorda com algum, reveja seus conceitos <3"
0,@angelicamorango A pimenta comentada na estrevista:  http://twitpic.com/1o2bln
0,@angelicamorango Hj tdo mundo preoc c uma colega no escrit que eu sabia q tinha ido fazer entrevista. Eu disfarçando e fazendo a preocupada!
0,"@angelicamorango Ixi, nêga, tá em Sampa não? Aqui tá um dia lindo.. Nem sei que tô fazendo em casa acompanhada de uma colica danada.. =)"
0,@angelicamorango Lindo inclusive! Intrigante! Isso é massa!
0,"@angelicamorango NUsssss, magavilha, heinnn. MAssa esse promo!"
0,"@angelicamorango Taí.. qria um picolé de carambola. Ou Jambo. #recifefeelings... Mas, o dia, hj, mto trab. E a noite? 'A solidão é fera...'"
1,@angelinhaB2000 sai sapatão incubada
0,Angola ainda não ratificou o acordo ortográfico de Língua Portuguesa Escrevam bem yh
0,#Angola «ANGOLA. 'Se é possível produzir um cartão eleitoral fiável porque não conceder também bilhete de... https://t.co/5whBqMhUph
1,Angola é um drama e não uma comédia...
0,"@AngolanoViril Por algum motivo já pensei 'deve ser de Cabo Verde'
Porque Cabo Verde? Não sei.
A propósito, fui o _ https://t.co/6pTGjCdEX9"
0,"Angola vs Mali
PSG vs Barcelona 
Mera consciência ou será que Angola não é a única equipa fraca????"
1,"@aninha_caraujo @sofiakalap @BiaMontezumaMF sua vida e babar o ovo da Bia , e a bia e feia e gorda !"
0,"@aninha_ebc Miga, dá uma fuçada lá, primeiro livro da minha amiga @melaineribeiro www.aescritoraeomusico.blogspot.com (eu reviso)"
0,"@aninha_ebc Nossa, ta chiques rs.. mtos contatos hahaah ta boa?"
0,@aninha_ebc Tá no msn????
0,@aninha_ebc Tem galinha gisada? ahhh me convidaaaaaaaaaaaa rsrs #saudadedepernambuco
0,@annoyingbru virou fiscal de piada agora? manda a multa la pra casa
0,"4 anos de #TheNoite
Lembro que eu era casado qdo era o finado Agora é tarde e eu ouvia pela band fm pq minha ex-mulher não gostava do Danilo"
0,"4 ANOS QUE O CHORÃO MUDOU DE BANDA
TROCOU O CHARLI BRAU JR PELO SEPULTURA
  #PAZ"
0,"A nossa Nação é a nossa 'casa', correcto?
E as casas têm portas, não é verdade?
Então?
#ForçaTrump https://t.co/RTEys6FTKK"
0,"'21 anos sem Mamonas Assassinas'
SE ELES FOSSEM VIVOS VOCÊ ESTARIA FAZENDO TEXTÃO ACUSANDO OS CARA DE MACHISMO, HOMOFOBIA, RACISMO ETC"
0,A notícia é velha mas o preconceito está sempre presente  https://t.co/Ltlb0et3hH
0,Ansioso para o comício na Flórida amanhã. Grande multidão à vista! https://t.co/o1dNXUmImW
0,Ansioso para ver a página do Facebook do @PastorMalafaia fora do ar!!! Ajude com sua denuncia. http://t.co/QwYFoWjp
0,"Antes de irem atrás de notícia requentada, desonesta intelectualmente da @RevistaISTOE assista este vídeo do _ https://t.co/9wGGXxs1GD"
0,"Antes do 'Overdose de Tourette' chegar à vossa cidade decidimos apresentar-nos um pouco melhor.
Eis Manel Cardoso.
https://t.co/gDB0l1L7S2"
0,antigamente ninguém se ofendia
0,"@antoniocostapm @A_Gurria @OECD 
Senhor Primeiro Ministro, corte nas gorduras do Estado e nas mordomias para os dirigentes. Isso, sim!"
0,"@antoniocostapm 
Então, viva o PNR, certo, sr. Primeiro Ministro? :)"
0,@AntonioGeovani4 Angola não wi
0,"Ao contrário do Sistema, o #PNR defende as forças da ordem e a segurança.
#GuardaPrisional @GNRepublicana #PSP 
https://t.co/pteGZYagzb"
0,"Ao mestre com carinho...Luiz Carlos Alborghetti (12/02/1945-9/12/2009): jornalista, radialista com culhões e @homemdeverdade R.I.P.!"
0,A organizadora da Marcha Da Mulher nos EUA é a favor da implantação da SHARIA no país. E tem ligação com o Hamas. https://t.co/TmsrozubxG
1,"aos mariquinhas que passam o dia twittando, eu voltei."
0,Aos poucos vamos acabando com essa tentativa de destruir nossa democracia.#ForaComunismo https://t.co/lGKB7vjMjn
0,AO VIVO Declaração Conjunta do Presidente Trump e Primeiro Ministro Shinzo Abe: https://t.co/O6BHXpb9WWhttps://t.co/lVoh7ac91l
0,apagão no nordeste e só agora fui descobrir que lá tinha energia elétrica kkkkk
1,"Aparentemente, as 592 páginas do livro de Cavaco Silva contêm mais enxofre do que os armazéns da Sapec, em Setúbal..."
0,"A partir do momento q vc ri d piada d loira, português, gaucho vc perde o direito d se ofender c qualqer outro tipo de piada! Danilo Gentili"
0,"'Apenas uma brincadeira', dizem https://t.co/o3Qw3zAlIN"
0,Apesar de não gostar de fazer malas fazer a mala para Angola a esta altura do ano vai bater pq só vai entrar roupa de verão
0,"apesento-lhes novo recurso muito usado na internet hj em dia
 I R O N I A  https://t.co/nA1jnPaQqJ"
0,"Após 10 anos de IVG (Interrupção Voluntária da Gravidez), os números de abortos diminuíram, e o índice de... https://t.co/Eh8jtfefYg"
0,"Após forçado a se desculpar pela péssima e imprecisa cobertura de mim após vencer as eleições, o NOTÍCIAS FALSAS _ https://t.co/CL5tReCGYP"
0,"A possível vitória de Geert Wilders é mais uma esperança para esta Europa em mudança. Força!
@geertwilderspvv 
https://t.co/OvbwfxpjgL"
0,Aposto que um bom advogado podia criar um bom argumento do fato do presidente Obama grampear meus telefones em Outu _ https://t.co/VOacDfTDaQ
0,A praga está valendo
0,"A primeira parte dos Patriots foi horrível.
Alguém me sabe dizer se o Palhinha também joga lá?
#SuperBowl"
0,"A procuradora Deborah Duprat diz que A CRIANÇA NÃO PERTENCE A FAMÍLIA???
Dr Miguel Nagib, advogado e responsável... https://t.co/4HuxJq5luH"
0,"“Apropriação de culturas árabes: não é moda, é pacto narcísico” by @metaforica_gabi https://t.co/HL8dkqPrym"
0,"A próxima jornada do 'Overdose de Tourette-On The Road' joga-se toda a Norte:
-2 MAR: VISEU
-3 MAR: PORTO
-4 MAR: A _ https://t.co/biQDOLHyBv"
0,A publicidade ainda respira https://t.co/4f3FnPXWHe
0,"Aquela gente vestida de branco, parecia com o céu mais o céu é lugar de Santo"
0,Aquele símbolo que dá aquela fome https://t.co/2BqfxiRBg4
0,@ArantxaNome eu não tenho cachorro
0,@ArantxaNome foi meu cachorro que digitou isso
0,A redução da pena para estupro de vulnerável seria um retrocesso gigante na legislação brasileira. Primeiro... https://t.co/L6LNDyPrGl
1,"Argumento: 'tu é burro'
não refuta nada do que falei com fatos , lógica e verdade!
VocÊ vive e se esconde dentro de _ https://t.co/tcg0ThD0Ak"
0,"@ariadnetelles não sei, só estamos divulgando =/"
0,Arnold Schwarzenegger não pediu pra sair do Aprendiz. Foi demitido pelo fraco (ridículo) Ibope dele não por mim. Tr _ https://t.co/3jkTyZoXwj
0,"Arrisquei cantar essa canção em Tributo a Demis Rousso. Muito emocionada, fiquei com receio de dar branco na hora... https://t.co/rgCnuPfcEG"
0,"@arthurmedal 15mil chamadas recebidas, DESTAS mais de 2mil relativas a violência contra a mulher. Você sabe ler?"
0,"@arthurmedal vc literalmente não deve ter nada pra fazer, viu."
1,a sapa dessa cidade sou eu
0,a sapatão mais linda do mundo vai me dar um livro hoje rs
1,A saudade que eu estava acabou kkkkkkk ta gorda e feia. Deixe quieto com esses lixos
1,A Sbx deve ter sapatão nos organizadores kkkkk pq é só essas cover gay ue
0,"A Senadora do Paraná mandou você Mulher, fazer greve de sexo. #FelizDiaInternacionalDasMulheres https://t.co/t0R0x7seoR"
1,"As feministas me odeiam
Não se preocupem, eu odeio elas também..."
0,as forças malignas da esquerda estão tentando dominar minha mente O QUE TA ACONTECENDO
1,as fufas celebram o dia da mulher?
1,as fufas d lx são tão falsas q dói kkk
1,As fufas do benfas ganhavam sp kkk https://t.co/N0AyyOhO9D
0,A Sharia é o conjunto de leis islâmicas que você não vê o feminismo fazer protestos! Veja alguns pontos da Sharia: https://t.co/SkNQov2IxA
1,@ashblonde1091 @pestil3nce @rckmbch @Felipepesta o bom de xingar a falecida é que tô chamando de ruim feia e gorda ao mesmo tempo
0,ashsahashsahdsas melhor meme
0,As 03 mosqueteiras! A @liviacastrofoto e a @fabsramos não se livraram de perguntinhas básicas! #vermelhidaonorosto http://twitpic.com/23v5hn
0,'As mulheres estão descobrindo que mulher é bom - coisa que os homens já sabem há séculos.'  #MulherDeVerdade
0,"As mulheres n sabem lidar c/ a verdade.
Ontem disse a 1 amiga q ficava melhor d rabo-de-cavalo,começou a chorar e bazou para a quimioterapia"
0,"'A sociedade evoluiu, os tempos são outros...'
OK. LEGAL. MEUS PARABÉNS. #PAZ https://t.co/HYPkNfkBnZ"
0,a solução para o racismo é PARAR DE FALAR SOBRE ELE foi o morgan freeman q disse
0,"A SorosMídia tenta de todas as maneiras fazer o ocidente 'engolir' os refugiados.
Aqui não neném..... https://t.co/RrgarkZU6S"
0,A sorte do Fernando Pessoa foi o @RCOSTA_EXPRESSO ainda não ter nascido. Conseguem imaginar os heterónimos a serem denunciados no twitter?..
0,As pedras clamarão.... https://t.co/xqZj1Kd7Cw
0,"As redes sociais são muito isto.
O jornalismo não deveria ser https://t.co/TPtQzg4gvU"
0,"As refeições na #AssembleiaRepública deveriam ser iguais às das cantinas das escolas. Isso sim, seria dar o exemplo!
@govpt @antoniocostapm"
0,"assaltaram o mercadinho, encontre o culpado:"
0,Assim como cabe aos pais a educação sexual dos seus filhos.Quer que desenhe? https://t.co/nA0xjniIF3
0,"Assim, sim! Uma voz lúcida na cúpula da Igreja católica!
#Lahore https://t.co/4qg6O2KhBR"
0,"Assim, sim. Um homem determinado e cumpridor. Força #TrumpPresident https://t.co/anW8LopFgs"
0,"assim vc mata o papai, a mamae, a titia e a vovó #hotelurbano http://t.co/f3HeZJYryI"
0,Assista o #SuperBowl e então continuamos a: TORNAR A AMÉRICA GRANDE NOVAMENTE! https://t.co/X5q81zWwt5
0,"As supostas revoltas nas cidades natais de alguns republicanos são na verdade, em muitos casos, premeditadas por at _ https://t.co/Pc6isOllYp"
1,As teta da loirinha tá demais #altashoras https://t.co/LlS954cBjO
1,As teta da Simoni na redetv. Que peitos hein
0,As trapalhadas de Alexandre de Moraes no governo das aparências https://t.co/LDV5lCbe6L por @jornalismowando
0,A sua cara qdo vc descobre q vai ter q trabalhar pra pagar suas contas https://t.co/Z4QfPxxsc6
0,"A SUZANE RICHTOFEN FOI SOLTA NO DIA DOS PAIS.
A JUSTIÇA É INCOERENTE: DEVIA TER SOLTADO O BRUNO NO DIA DOS NAMORADOS, E NÃO NO CARNAVAL."
0,ÁS VEZES O SALÁRIO POUCO IMPORTA QUANDO A GENTE TRABALHA SENTINDO PRAZER https://t.co/JguY8eeq7n
0,"As vítimas foram a ex-namorada dele, Rafaela Horbach, de 15 anos, mãe de seu filho de dois meses, e as irmãs... https://t.co/NsjP1cWmub"
0,"Até agora, este é o melhor especial de stand-up que vi em 2017.
Boa surpresa https://t.co/xHDAjmpT7f"
0,até meu tamagoshi eu decepcionei deixei morrer de fome então não esperem muito de mim
0,"Atenção..dia 8 de Março, amanhã..de os parabéns para as pessoas certas !!  @TonhoDrinks @o_colecionador @_opressor _ https://t.co/5mlejxnHL5"
0,"ATENÇÃO, JÁ IDENTIFIQUEI O ESTAGIÁRIO QUE ESTÁ FAZENDO PIADAS DE MAL GOSTO. ELE SERÁ PUNIDO.
DESCULPEM O TRANSTORNO _ https://t.co/0yjkMXow4q"
0,"Atenção, pessoal de Macapá!
Vai rolar um grupo de estudos com base no livro MeuAmigoSecreto: Feminismo além das... https://t.co/TM8TBX9oSS"
0,"ATENÇÃO QUE TEVE CARRO ROUBADO
TRES CARROS FORAM RECUPERADOS TUCSON PRATA, HB20 BRANCO E RANGER
São recebi placa... https://t.co/hgpLVDiOf9"
0,ATENÇÃO: Todos os preços inacreditavelmente pela metade do dobro. #BlackFriday #Brasil
0,"Atentados em França 
https://t.co/SHL73HPuId#France #PNR #RenovarPortugal https://t.co/ktsP2ExXBB"
0,"Até o Trump já está farto dos posts sobre o frio.
PAREM POR FAVOR! https://t.co/zedolXQcc2"
0,"Ate porque as mulheres tambem cometem atos criminosos, bandidos e corruptos. São elas machistas ? @ajulysantos _ https://t.co/GeXNaez5O1"
1,"'até pouco tempo atrás'  Que canalhice!!!!
O retardado compara o Cristianismo da idade média com o islamismo de 201 _ https://t.co/6pcTiHG7G5"
0,Até quando vamos deixar nos enfiarem goela adentro tanta corrupção? Não queremos refugiados de lugar nenhum!! Vamos pra rua gritar meu povo!
0,"Até que enfim alguém me entende nessa life RT @lenabahirah Ah, a gente tem que complicar, sim, uma vida totalmente previsível ñ tem graça..."
0,A TIM COMPROU O GOOGLE
0,'ativista dos direitos humanos'. https://t.co/78fHX2oTJw
